,model,equation,value
72,Glycolysis_Hb_PYK_F0_C1,lac__L_c,kf_LDH_L*(nadh_c(t)*pyr_c(t) - lac__L_c(t)*nad_c(t)/Keq_LDH_L) - kf_SK_lac__L_c*(lac__L_c(t) - lac__L_b/Keq_SK_lac__L_c)
73,Glycolysis_Hb_PYK_F0_C1,pyk_R1_A_c,kf_PYK_A*(adp_c(t)*pyk_R1_c(t) - pyk_R1_A_c(t)/Keq_PYK_A) - kf_PYK_P*(pep_c(t)*pyk_R1_A_c(t) - pyk_R1_AP_c(t)/Keq_PYK_P)
74,Glycolysis_Hb_PYK_F0_C1,f6p_c,-kf_PFK*(atp_c(t)*f6p_c(t) - adp_c(t)*fdp_c(t)/Keq_PFK) + kf_PGI*(g6p_c(t) - f6p_c(t)/Keq_PGI)
75,Glycolysis_Hb_PYK_F0_C1,pyk_R1_P_c,-kf_PYK_A*(adp_c(t)*pyk_R1_P_c(t) - pyk_R1_AP_c(t)/Keq_PYK_A) + kf_PYK_P*(pep_c(t)*pyk_R1_c(t) - pyk_R1_P_c(t)/Keq_PYK_P)
76,Glycolysis_Hb_PYK_F0_C1,pyk_R1_AP_c,-kf_PYK*pyk_R1_AP_c(t) + kf_PYK_A*(adp_c(t)*pyk_R1_P_c(t) - pyk_R1_AP_c(t)/Keq_PYK_A) + kf_PYK_P*(pep_c(t)*pyk_R1_A_c(t) - pyk_R1_AP_c(t)/Keq_PYK_P)
77,Glycolysis_Hb_PYK_F0_C1,nad_c,kf_DM_nadh*nadh_c(t) - kf_GAPD*(g3p_c(t)*nad_c(t)*pi_c(t) - _13dpg_c(t)*nadh_c(t)/Keq_GAPD) + kf_LDH_L*(nadh_c(t)*pyr_c(t) - lac__L_c(t)*nad_c(t)/Keq_LDH_L)
78,Glycolysis_Hb_PYK_F0_C1,pyk_R3_A_c,kf_PYK_A*(adp_c(t)*pyk_R3_c(t) - pyk_R3_A_c(t)/Keq_PYK_A) - kf_PYK_P*(pep_c(t)*pyk_R3_A_c(t) - pyk_R3_AP_c(t)/Keq_PYK_P)
79,Glycolysis_Hb_PYK_F0_C1,pyk_R1_c,kf_PYK*pyk_R1_AP_c(t) - kf_PYK_A*(adp_c(t)*pyk_R1_c(t) - pyk_R1_A_c(t)/Keq_PYK_A) + kf_PYK_ACT*(4*fdp_c(t)*pyk_R0_c(t) - pyk_R1_c(t)/Keq_PYK_ACT) - kf_PYK_ACT*(3*fdp_c(t)*pyk_R1_c(t) - 2*pyk_R2_c(t)/Keq_PYK_ACT) - kf_PYK_P*(pep_c(t)*pyk_R1_c(t) - pyk_R1_P_c(t)/Keq_PYK_P)
80,Glycolysis_Hb_PYK_F0_C1,pyk_R0_AP_c,-kf_PYK*pyk_R0_AP_c(t) + kf_PYK_A*(adp_c(t)*pyk_R0_P_c(t) - pyk_R0_AP_c(t)/Keq_PYK_A) + kf_PYK_P*(pep_c(t)*pyk_R0_A_c(t) - pyk_R0_AP_c(t)/Keq_PYK_P)
81,Glycolysis_Hb_PYK_F0_C1,pyr_c,-kf_LDH_L*(nadh_c(t)*pyr_c(t) - lac__L_c(t)*nad_c(t)/Keq_LDH_L) + kf_PYK*pyk_R0_AP_c(t) + kf_PYK*pyk_R1_AP_c(t) + kf_PYK*pyk_R2_AP_c(t) + kf_PYK*pyk_R3_AP_c(t) + kf_PYK*pyk_R4_AP_c(t) - kf_SK_pyr_c*(pyr_c(t) - pyr_b/Keq_SK_pyr_c)
82,Glycolysis_Hb_PYK_F0_C1,nadh_c,-kf_DM_nadh*nadh_c(t) + kf_GAPD*(g3p_c(t)*nad_c(t)*pi_c(t) - _13dpg_c(t)*nadh_c(t)/Keq_GAPD) - kf_LDH_L*(nadh_c(t)*pyr_c(t) - lac__L_c(t)*nad_c(t)/Keq_LDH_L)
83,Glycolysis_Hb_PYK_F0_C1,_13dpg_c,-kf_DPGM*(_13dpg_c(t) - _23dpg_c(t)/Keq_DPGM) + kf_GAPD*(g3p_c(t)*nad_c(t)*pi_c(t) - _13dpg_c(t)*nadh_c(t)/Keq_GAPD) - kf_PGK*(_13dpg_c(t)*adp_c(t) - _3pg_c(t)*atp_c(t)/Keq_PGK)
84,Glycolysis_Hb_PYK_F0_C1,pyk_T2_c,kf_PYK_I*(3*atp_c(t)*pyk_T1_c(t) - 2*pyk_T2_c(t)/Keq_PYK_I) - kf_PYK_I*(2*atp_c(t)*pyk_T2_c(t) - 3*pyk_T3_c(t)/Keq_PYK_I)
85,Glycolysis_Hb_PYK_F0_C1,pyk_R2_c,kf_PYK*pyk_R2_AP_c(t) - kf_PYK_A*(adp_c(t)*pyk_R2_c(t) - pyk_R2_A_c(t)/Keq_PYK_A) + kf_PYK_ACT*(3*fdp_c(t)*pyk_R1_c(t) - 2*pyk_R2_c(t)/Keq_PYK_ACT) - kf_PYK_ACT*(2*fdp_c(t)*pyk_R2_c(t) - 3*pyk_R3_c(t)/Keq_PYK_ACT) - kf_PYK_P*(pep_c(t)*pyk_R2_c(t) - pyk_R2_P_c(t)/Keq_PYK_P)
86,Glycolysis_Hb_PYK_F0_C1,pyk_T1_c,kf_PYK_I*(4*atp_c(t)*pyk_T0_c(t) - pyk_T1_c(t)/Keq_PYK_I) - kf_PYK_I*(3*atp_c(t)*pyk_T1_c(t) - 2*pyk_T2_c(t)/Keq_PYK_I)
87,Glycolysis_Hb_PYK_F0_C1,pyk_R3_AP_c,-kf_PYK*pyk_R3_AP_c(t) + kf_PYK_A*(adp_c(t)*pyk_R3_P_c(t) - pyk_R3_AP_c(t)/Keq_PYK_A) + kf_PYK_P*(pep_c(t)*pyk_R3_A_c(t) - pyk_R3_AP_c(t)/Keq_PYK_P)
88,Glycolysis_Hb_PYK_F0_C1,_3pg_c,kf_DPGase*_23dpg_c(t) + kf_PGK*(_13dpg_c(t)*adp_c(t) - _3pg_c(t)*atp_c(t)/Keq_PGK) - kf_PGM*(_3pg_c(t) - _2pg_c(t)/Keq_PGM)
89,Glycolysis_Hb_PYK_F0_C1,amp_c,kf_ADK1*(adp_c(t)**2 - amp_c(t)*atp_c(t)/Keq_ADK1) - kf_DM_amp_c*amp_c(t) + kf_SK_amp_c*(amp_b - amp_c(t)/Keq_SK_amp_c)
90,Glycolysis_Hb_PYK_F0_C1,pyk_R4_c,kf_PYK*pyk_R4_AP_c(t) - kf_PYK_A*(adp_c(t)*pyk_R4_c(t) - pyk_R4_A_c(t)/Keq_PYK_A) + kf_PYK_ACT*(fdp_c(t)*pyk_R3_c(t) - 4*pyk_R4_c(t)/Keq_PYK_ACT) - kf_PYK_P*(pep_c(t)*pyk_R4_c(t) - pyk_R4_P_c(t)/Keq_PYK_P)
91,Glycolysis_Hb_PYK_F0_C1,pyk_R0_c,kf_PYK*pyk_R0_AP_c(t) - kf_PYK_A*(adp_c(t)*pyk_R0_c(t) - pyk_R0_A_c(t)/Keq_PYK_A) - kf_PYK_ACT*(4*fdp_c(t)*pyk_R0_c(t) - pyk_R1_c(t)/Keq_PYK_ACT) - kf_PYK_L*(pyk_R0_c(t) - pyk_T0_c(t)/Keq_PYK_L) - kf_PYK_P*(pep_c(t)*pyk_R0_c(t) - pyk_R0_P_c(t)/Keq_PYK_P)
92,Glycolysis_Hb_PYK_F0_C1,pyk_R2_P_c,-kf_PYK_A*(adp_c(t)*pyk_R2_P_c(t) - pyk_R2_AP_c(t)/Keq_PYK_A) + kf_PYK_P*(pep_c(t)*pyk_R2_c(t) - pyk_R2_P_c(t)/Keq_PYK_P)
93,Glycolysis_Hb_PYK_F0_C1,fdp_c,-kf_FBA*(fdp_c(t) - dhap_c(t)*g3p_c(t)/Keq_FBA) + kf_PFK*(atp_c(t)*f6p_c(t) - adp_c(t)*fdp_c(t)/Keq_PFK) - kf_PYK_ACT*(4*fdp_c(t)*pyk_R0_c(t) - pyk_R1_c(t)/Keq_PYK_ACT) - kf_PYK_ACT*(3*fdp_c(t)*pyk_R1_c(t) - 2*pyk_R2_c(t)/Keq_PYK_ACT) - kf_PYK_ACT*(2*fdp_c(t)*pyk_R2_c(t) - 3*pyk_R3_c(t)/Keq_PYK_ACT) - kf_PYK_ACT*(fdp_c(t)*pyk_R3_c(t) - 4*pyk_R4_c(t)/Keq_PYK_ACT)
94,Glycolysis_Hb_PYK_F0_C1,pep_c,kf_ENO*(_2pg_c(t) - pep_c(t)/Keq_ENO) - kf_PYK_P*(pep_c(t)*pyk_R0_A_c(t) - pyk_R0_AP_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R0_c(t) - pyk_R0_P_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R1_A_c(t) - pyk_R1_AP_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R1_c(t) - pyk_R1_P_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R2_A_c(t) - pyk_R2_AP_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R2_c(t) - pyk_R2_P_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R3_A_c(t) - pyk_R3_AP_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R3_c(t) - pyk_R3_P_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R4_A_c(t) - pyk_R4_AP_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R4_c(t) - pyk_R4_P_c(t)/Keq_PYK_P)
95,Glycolysis_Hb_PYK_F0_C1,adp_c,-2*kf_ADK1*(adp_c(t)**2 - amp_c(t)*atp_c(t)/Keq_ADK1) + kf_ATPM*atp_c(t) + kf_HEX1*(atp_c(t)*glc__D_c(t) - adp_c(t)*g6p_c(t)/Keq_HEX1) + kf_PFK*(atp_c(t)*f6p_c(t) - adp_c(t)*fdp_c(t)/Keq_PFK) - kf_PGK*(_13dpg_c(t)*adp_c(t) - _3pg_c(t)*atp_c(t)/Keq_PGK) - kf_PYK_A*(adp_c(t)*pyk_R0_P_c(t) - pyk_R0_AP_c(t)/Keq_PYK_A) - kf_PYK_A*(adp_c(t)*pyk_R0_c(t) - pyk_R0_A_c(t)/Keq_PYK_A) - kf_PYK_A*(adp_c(t)*pyk_R1_P_c(t) - pyk_R1_AP_c(t)/Keq_PYK_A) - kf_PYK_A*(adp_c(t)*pyk_R1_c(t) - pyk_R1_A_c(t)/Keq_PYK_A) - kf_PYK_A*(adp_c(t)*pyk_R2_P_c(t) - pyk_R2_AP_c(t)/Keq_PYK_A) - kf_PYK_A*(adp_c(t)*pyk_R2_c(t) - pyk_R2_A_c(t)/Keq_PYK_A) - kf_PYK_A*(adp_c(t)*pyk_R3_P_c(t) - pyk_R3_AP_c(t)/Keq_PYK_A) - kf_PYK_A*(adp_c(t)*pyk_R3_c(t) - pyk_R3_A_c(t)/Keq_PYK_A) - kf_PYK_A*(adp_c(t)*pyk_R4_P_c(t) - pyk_R4_AP_c(t)/Keq_PYK_A) - kf_PYK_A*(adp_c(t)*pyk_R4_c(t) - pyk_R4_A_c(t)/Keq_PYK_A)
96,Glycolysis_Hb_PYK_F0_C1,h_c,kf_ATPM*atp_c(t) + kf_DM_nadh*nadh_c(t) + kf_DPGM*(_13dpg_c(t) - _23dpg_c(t)/Keq_DPGM) + kf_GAPD*(g3p_c(t)*nad_c(t)*pi_c(t) - _13dpg_c(t)*nadh_c(t)/Keq_GAPD) + kf_HEX1*(atp_c(t)*glc__D_c(t) - adp_c(t)*g6p_c(t)/Keq_HEX1) - kf_LDH_L*(nadh_c(t)*pyr_c(t) - lac__L_c(t)*nad_c(t)/Keq_LDH_L) + kf_PFK*(atp_c(t)*f6p_c(t) - adp_c(t)*fdp_c(t)/Keq_PFK) - kf_PYK*pyk_R0_AP_c(t) - kf_PYK*pyk_R1_AP_c(t) - kf_PYK*pyk_R2_AP_c(t) - kf_PYK*pyk_R3_AP_c(t) - kf_PYK*pyk_R4_AP_c(t) - kf_SK_h_c*(h_c(t) - h_b/Keq_SK_h_c)
97,Glycolysis_Hb_PYK_F0_C1,pyk_R0_A_c,kf_PYK_A*(adp_c(t)*pyk_R0_c(t) - pyk_R0_A_c(t)/Keq_PYK_A) - kf_PYK_P*(pep_c(t)*pyk_R0_A_c(t) - pyk_R0_AP_c(t)/Keq_PYK_P)
98,Glycolysis_Hb_PYK_F0_C1,dhap_c,kf_FBA*(fdp_c(t) - dhap_c(t)*g3p_c(t)/Keq_FBA) - kf_TPI*(dhap_c(t) - g3p_c(t)/Keq_TPI)
99,Glycolysis_Hb_PYK_F0_C1,glc__D_c,-kf_HEX1*(atp_c(t)*glc__D_c(t) - adp_c(t)*g6p_c(t)/Keq_HEX1) + kf_SK_glc__D_c*(glc__D_b - glc__D_c(t)/Keq_SK_glc__D_c)
100,Glycolysis_Hb_PYK_F0_C1,hb_c,-kf_HBDPG*(_23dpg_c(t)*hb_c(t) - dhb_c(t)/Keq_HBDPG) - kf_HBO1*(hb_c(t)*o2_c(t) - hb_1o2_c(t)/Keq_HBO1)
101,Glycolysis_Hb_PYK_F0_C1,pyk_R4_A_c,kf_PYK_A*(adp_c(t)*pyk_R4_c(t) - pyk_R4_A_c(t)/Keq_PYK_A) - kf_PYK_P*(pep_c(t)*pyk_R4_A_c(t) - pyk_R4_AP_c(t)/Keq_PYK_P)
102,Glycolysis_Hb_PYK_F0_C1,hb_1o2_c,kf_HBO1*(hb_c(t)*o2_c(t) - hb_1o2_c(t)/Keq_HBO1) - kf_HBO2*(hb_1o2_c(t)*o2_c(t) - hb_2o2_c(t)/Keq_HBO2)
103,Glycolysis_Hb_PYK_F0_C1,h2o_c,-kf_ATPM*atp_c(t) - kf_DPGase*_23dpg_c(t) + kf_ENO*(_2pg_c(t) - pep_c(t)/Keq_ENO) - kf_SK_h2o_c*(h2o_c(t) - h2o_b/Keq_SK_h2o_c)
104,Glycolysis_Hb_PYK_F0_C1,pyk_T4_c,kf_PYK_I*(atp_c(t)*pyk_T3_c(t) - 4*pyk_T4_c(t)/Keq_PYK_I)
105,Glycolysis_Hb_PYK_F0_C1,_23dpg_c,kf_DPGM*(_13dpg_c(t) - _23dpg_c(t)/Keq_DPGM) - kf_DPGase*_23dpg_c(t) - kf_HBDPG*(_23dpg_c(t)*hb_c(t) - dhb_c(t)/Keq_HBDPG)
106,Glycolysis_Hb_PYK_F0_C10,pep_c,kf_ENO*(_2pg_c(t) - pep_c(t)/Keq_ENO) - kf_PYK_P*(pep_c(t)*pyk_R0_A_c(t) - pyk_R0_AP_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R0_c(t) - pyk_R0_P_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R1_A_c(t) - pyk_R1_AP_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R1_c(t) - pyk_R1_P_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R2_A_c(t) - pyk_R2_AP_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R2_c(t) - pyk_R2_P_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R3_A_c(t) - pyk_R3_AP_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R3_c(t) - pyk_R3_P_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R4_A_c(t) - pyk_R4_AP_c(t)/Keq_PYK_P) - kf_PYK_P*(pep_c(t)*pyk_R4_c(t) - pyk_R4_P_c(t)/Keq_PYK_P)
107,Glycolysis_Hb_PYK_F0_C10,_3pg_c,kf_DPGase*_23dpg_c(t) + kf_PGK*(_13dpg_c(t)*adp_c(t) - _3pg_c(t)*atp_c(t)/Keq_PGK) - kf_PGM*(_3pg_c(t) - _2pg_c(t)/Keq_PGM)
108,Glycolysis_Hb_PYK_F0_C10,f6p_c,-kf_PFK*(atp_c(t)*f6p_c(t) - adp_c(t)*fdp_c(t)/Keq_PFK) + kf_PGI*(g6p_c(t) - f6p_c(t)/Keq_PGI)
109,Glycolysis_Hb_PYK_F0_C10,hb_4o2_c,kf_HBO4*(hb_3o2_c(t)*o2_c(t) - hb_4o2_c(t)/Keq_HBO4)
110,Glycolysis_Hb_PYK_F0_C10,h2o_c,-kf_ATPM*atp_c(t) - kf_DPGase*_23dpg_c(t) + kf_ENO*(_2pg_c(t) - pep_c(t)/Keq_ENO) - kf_SK_h2o_c*(h2o_c(t) - h2o_b/Keq_SK_h2o_c)
111,Glycolysis_Hb_PYK_F0_C10,dhap_c,kf_FBA*(fdp_c(t) - dhap_c(t)*g3p_c(t)/Keq_FBA) - kf_TPI*(dhap_c(t) - g3p_c(t)/Keq_TPI)
112,Glycolysis_Hb_PYK_F0_C10,lac__L_c,kf_LDH_L*(nadh_c(t)*pyr_c(t) - lac__L_c(t)*nad_c(t)/Keq_LDH_L) - kf_SK_lac__L_c*(lac__L_c(t) - lac__L_b/Keq_SK_lac__L_c)
113,Glycolysis_Hb_PYK_F0_C10,pyk_R3_A_c,kf_PYK_A*(adp_c(t)*pyk_R3_c(t) - pyk_R3_A_c(t)/Keq_PYK_A) - kf_PYK_P*(pep_c(t)*pyk_R3_A_c(t) - pyk_R3_AP_c(t)/Keq_PYK_P)
114,Glycolysis_Hb_PYK_F0_C10,pyk_R0_AP_c,-kf_PYK*pyk_R0_AP_c(t) + kf_PYK_A*(adp_c(t)*pyk_R0_P_c(t) - pyk_R0_AP_c(t)/Keq_PYK_A) + kf_PYK_P*(pep_c(t)*pyk_R0_A_c(t) - pyk_R0_AP_c(t)/Keq_PYK_P)
115,Glycolysis_Hb_PYK_F0_C10,pyk_R4_AP_c,-kf_PYK*pyk_R4_AP_c(t) + kf_PYK_A*(adp_c(t)*pyk_R4_P_c(t) - pyk_R4_AP_c(t)/Keq_PYK_A) + kf_PYK_P*(pep_c(t)*pyk_R4_A_c(t) - pyk_R4_AP_c(t)/Keq_PYK_P)
116,Glycolysis_Hb_PYK_F0_C10,pyk_R2_A_c,kf_PYK_A*(adp_c(t)*pyk_R2_c(t) - pyk_R2_A_c(t)/Keq_PYK_A) - kf_PYK_P*(pep_c(t)*pyk_R2_A_c(t) - pyk_R2_AP_c(t)/Keq_PYK_P)
117,Glycolysis_Hb_PYK_F0_C10,atp_c,kf_ADK1*(adp_c(t)**2 - amp_c(t)*atp_c(t)/Keq_ADK1) - kf_ATPM*atp_c(t) - kf_HEX1*(atp_c(t)*glc__D_c(t) - adp_c(t)*g6p_c(t)/Keq_HEX1) - kf_PFK*(atp_c(t)*f6p_c(t) - adp_c(t)*fdp_c(t)/Keq_PFK) + kf_PGK*(_13dpg_c(t)*adp_c(t) - _3pg_c(t)*atp_c(t)/Keq_PGK) + kf_PYK*pyk_R0_AP_c(t) + kf_PYK*pyk_R1_AP_c(t) + kf_PYK*pyk_R2_AP_c(t) + kf_PYK*pyk_R3_AP_c(t) + kf_PYK*pyk_R4_AP_c(t) - kf_PYK_I*(4*atp_c(t)*pyk_T0_c(t) - pyk_T1_c(t)/Keq_PYK_I) - kf_PYK_I*(3*atp_c(t)*pyk_T1_c(t) - 2*pyk_T2_c(t)/Keq_PYK_I) - kf_PYK_I*(2*atp_c(t)*pyk_T2_c(t) - 3*pyk_T3_c(t)/Keq_PYK_I) - kf_PYK_I*(atp_c(t)*pyk_T3_c(t) - 4*pyk_T4_c(t)/Keq_PYK_I)
118,Glycolysis_Hb_PYK_F0_C10,hb_3o2_c,kf_HBO3*(hb_2o2_c(t)*o2_c(t) - hb_3o2_c(t)/Keq_HBO3) - kf_HBO4*(hb_3o2_c(t)*o2_c(t) - hb_4o2_c(t)/Keq_HBO4)
119,Glycolysis_Hb_PYK_F0_C10,glc__D_c,-kf_HEX1*(atp_c(t)*glc__D_c(t) - adp_c(t)*g6p_c(t)/Keq_HEX1) + kf_SK_glc__D_c*(glc__D_b - glc__D_c(t)/Keq_SK_glc__D_c)
120,Glycolysis_Hb_PYK_F0_C10,pyk_R1_A_c,kf_PYK_A*(adp_c(t)*pyk_R1_c(t) - pyk_R1_A_c(t)/Keq_PYK_A) - kf_PYK_P*(pep_c(t)*pyk_R1_A_c(t) - pyk_R1_AP_c(t)/Keq_PYK_P)
121,Glycolysis_Hb_PYK_F0_C10,fdp_c,-kf_FBA*(fdp_c(t) - dhap_c(t)*g3p_c(t)/Keq_FBA) + kf_PFK*(atp_c(t)*f6p_c(t) - adp_c(t)*fdp_c(t)/Keq_PFK) - kf_PYK_ACT*(4*fdp_c(t)*pyk_R0_c(t) - pyk_R1_c(t)/Keq_PYK_ACT) - kf_PYK_ACT*(3*fdp_c(t)*pyk_R1_c(t) - 2*pyk_R2_c(t)/Keq_PYK_ACT) - kf_PYK_ACT*(2*fdp_c(t)*pyk_R2_c(t) - 3*pyk_R3_c(t)/Keq_PYK_ACT) - kf_PYK_ACT*(fdp_c(t)*pyk_R3_c(t) - 4*pyk_R4_c(t)/Keq_PYK_ACT)
122,Glycolysis_Hb_PYK_F0_C10,h_c,kf_ATPM*atp_c(t) + kf_DM_nadh*nadh_c(t) + kf_DPGM*(_13dpg_c(t) - _23dpg_c(t)/Keq_DPGM) + kf_GAPD*(g3p_c(t)*nad_c(t)*pi_c(t) - _13dpg_c(t)*nadh_c(t)/Keq_GAPD) + kf_HEX1*(atp_c(t)*glc__D_c(t) - adp_c(t)*g6p_c(t)/Keq_HEX1) - kf_LDH_L*(nadh_c(t)*pyr_c(t) - lac__L_c(t)*nad_c(t)/Keq_LDH_L) + kf_PFK*(atp_c(t)*f6p_c(t) - adp_c(t)*fdp_c(t)/Keq_PFK) - kf_PYK*pyk_R0_AP_c(t) - kf_PYK*pyk_R1_AP_c(t) - kf_PYK*pyk_R2_AP_c(t) - kf_PYK*pyk_R3_AP_c(t) - kf_PYK*pyk_R4_AP_c(t) - kf_SK_h_c*(h_c(t) - h_b/Keq_SK_h_c)
123,Glycolysis_Hb_PYK_F0_C10,dhb_c,kf_HBDPG*(_23dpg_c(t)*hb_c(t) - dhb_c(t)/Keq_HBDPG)
124,Glycolysis_Hb_PYK_F0_C10,g3p_c,kf_FBA*(fdp_c(t) - dhap_c(t)*g3p_c(t)/Keq_FBA) - kf_GAPD*(g3p_c(t)*nad_c(t)*pi_c(t) - _13dpg_c(t)*nadh_c(t)/Keq_GAPD) + kf_TPI*(dhap_c(t) - g3p_c(t)/Keq_TPI)
125,Glycolysis_Hb_PYK_F0_C10,hb_1o2_c,kf_HBO1*(hb_c(t)*o2_c(t) - hb_1o2_c(t)/Keq_HBO1) - kf_HBO2*(hb_1o2_c(t)*o2_c(t) - hb_2o2_c(t)/Keq_HBO2)
126,Glycolysis_Hb_PYK_F0_C10,pyk_R0_c,kf_PYK*pyk_R0_AP_c(t) - kf_PYK_A*(adp_c(t)*pyk_R0_c(t) - pyk_R0_A_c(t)/Keq_PYK_A) - kf_PYK_ACT*(4*fdp_c(t)*pyk_R0_c(t) - pyk_R1_c(t)/Keq_PYK_ACT) - kf_PYK_L*(pyk_R0_c(t) - pyk_T0_c(t)/Keq_PYK_L) - kf_PYK_P*(pep_c(t)*pyk_R0_c(t) - pyk_R0_P_c(t)/Keq_PYK_P)
127,Glycolysis_Hb_PYK_F0_C10,pyr_c,-kf_LDH_L*(nadh_c(t)*pyr_c(t) - lac__L_c(t)*nad_c(t)/Keq_LDH_L) + kf_PYK*pyk_R0_AP_c(t) + kf_PYK*pyk_R1_AP_c(t) + kf_PYK*pyk_R2_AP_c(t) + kf_PYK*pyk_R3_AP_c(t) + kf_PYK*pyk_R4_AP_c(t) - kf_SK_pyr_c*(pyr_c(t) - pyr_b/Keq_SK_pyr_c)
128,Glycolysis_Hb_PYK_F0_C10,_23dpg_c,kf_DPGM*(_13dpg_c(t) - _23dpg_c(t)/Keq_DPGM) - kf_DPGase*_23dpg_c(t) - kf_HBDPG*(_23dpg_c(t)*hb_c(t) - dhb_c(t)/Keq_HBDPG)
129,Glycolysis_Hb_PYK_F0_C10,pyk_R3_AP_c,-kf_PYK*pyk_R3_AP_c(t) + kf_PYK_A*(adp_c(t)*pyk_R3_P_c(t) - pyk_R3_AP_c(t)/Keq_PYK_A) + kf_PYK_P*(pep_c(t)*pyk_R3_A_c(t) - pyk_R3_AP_c(t)/Keq_PYK_P)
130,Glycolysis_Hb_PYK_F0_C10,pyk_R0_P_c,-kf_PYK_A*(adp_c(t)*pyk_R0_P_c(t) - pyk_R0_AP_c(t)/Keq_PYK_A) + kf_PYK_P*(pep_c(t)*pyk_R0_c(t) - pyk_R0_P_c(t)/Keq_PYK_P)
131,Glycolysis_Hb_PYK_F0_C10,pyk_T1_c,kf_PYK_I*(4*atp_c(t)*pyk_T0_c(t) - pyk_T1_c(t)/Keq_PYK_I) - kf_PYK_I*(3*atp_c(t)*pyk_T1_c(t) - 2*pyk_T2_c(t)/Keq_PYK_I)
132,Glycolysis_Hb_PYK_F0_C10,pyk_R3_P_c,-kf_PYK_A*(adp_c(t)*pyk_R3_P_c(t) - pyk_R3_AP_c(t)/Keq_PYK_A) + kf_PYK_P*(pep_c(t)*pyk_R3_c(t) - pyk_R3_P_c(t)/Keq_PYK_P)
133,Glycolysis_Hb_PYK_F0_C10,pyk_R4_A_c,kf_PYK_A*(adp_c(t)*pyk_R4_c(t) - pyk_R4_A_c(t)/Keq_PYK_A) - kf_PYK_P*(pep_c(t)*pyk_R4_A_c(t) - pyk_R4_AP_c(t)/Keq_PYK_P)
134,Glycolysis_Hb_PYK_F0_C10,pyk_R1_AP_c,-kf_PYK*pyk_R1_AP_c(t) + kf_PYK_A*(adp_c(t)*pyk_R1_P_c(t) - pyk_R1_AP_c(t)/Keq_PYK_A) + kf_PYK_P*(pep_c(t)*pyk_R1_A_c(t) - pyk_R1_AP_c(t)/Keq_PYK_P)
135,Glycolysis_Hb_PYK_F0_C10,pyk_R0_A_c,kf_PYK_A*(adp_c(t)*pyk_R0_c(t) - pyk_R0_A_c(t)/Keq_PYK_A) - kf_PYK_P*(pep_c(t)*pyk_R0_A_c(t) - pyk_R0_AP_c(t)/Keq_PYK_P)
136,Glycolysis_Hb_PYK_F0_C10,pyk_R2_c,kf_PYK*pyk_R2_AP_c(t) - kf_PYK_A*(adp_c(t)*pyk_R2_c(t) - pyk_R2_A_c(t)/Keq_PYK_A) + kf_PYK_ACT*(3*fdp_c(t)*pyk_R1_c(t) - 2*pyk_R2_c(t)/Keq_PYK_ACT) - kf_PYK_ACT*(2*fdp_c(t)*pyk_R2_c(t) - 3*pyk_R3_c(t)/Keq_PYK_ACT) - kf_PYK_P*(pep_c(t)*pyk_R2_c(t) - pyk_R2_P_c(t)/Keq_PYK_P)
137,Glycolysis_Hb_PYK_F0_C10,pyk_R4_c,kf_PYK*pyk_R4_AP_c(t) - kf_PYK_A*(adp_c(t)*pyk_R4_c(t) - pyk_R4_A_c(t)/Keq_PYK_A) + kf_PYK_ACT*(fdp_c(t)*pyk_R3_c(t) - 4*pyk_R4_c(t)/Keq_PYK_ACT) - kf_PYK_P*(pep_c(t)*pyk_R4_c(t) - pyk_R4_P_c(t)/Keq_PYK_P)
138,Glycolysis_Hb_PYK_F0_C10,pyk_T3_c,kf_PYK_I*(2*atp_c(t)*pyk_T2_c(t) - 3*pyk_T3_c(t)/Keq_PYK_I) - kf_PYK_I*(atp_c(t)*pyk_T3_c(t) - 4*pyk_T4_c(t)/Keq_PYK_I)
139,Glycolysis_Hb_PYK_F0_C10,hb_c,-kf_HBDPG*(_23dpg_c(t)*hb_c(t) - dhb_c(t)/Keq_HBDPG) - kf_HBO1*(hb_c(t)*o2_c(t) - hb_1o2_c(t)/Keq_HBO1)
